^Nr;0;0;smoothed;smoothed;smoothed
2998;2.539680452;-1.231238162;0.094651301;-0.060595177;-1.231238162
2999;-2.873438498;-1.655883266;-0.596897852;-0.174287332;-1.655883266
3000;0.333758047;-1.774775679;0.016399463;0.146587276;-1.774775679
3001;2.539680449;-1.933885936;0.848658581;0.341128844;-1.933885936
3002;-2.174744114;-1.778537757;-0.248507099;0.495620808;-1.778537757
3003;4.07E-11;-1.269537873;-0.82594319;-0.289687952;-1.269537873
3004;0.400663256;-0.532534193;0.343140704;-0.737462278;-0.532534193
3005;-1.19E-09;0.26478166;0.514502735;-1.24559843;0.26478166
3006;0.441861006;1.370125896;-1.036655293;-1.307691342;1.370125896
3007;-2.632434869;2.703537232;0.413109284;-1.008718016;2.703537232
3008;3.667788056;3.899611306;-0.684011641;0.300916301;3.899611306
3009;-3.298142994;5.405264553;1.458385096;1.58218019;5.405264553
3010;4.600095665;6.715664818;0.073967756;4.058597527;6.715664818
3011;1.57E-09;7.871248058;3.811841048;6.233332285;7.871248058
3012;8.343891584;9.126086574;5.540421694;9.2471936;9.126086574
3013;10.6026131;10.2351376;13.59463908;11.82368576;10.2351376
3014;20.45415597;10.97237738;16.95821333;13.72514401;10.97237738
3015;16.66954192;11.64174467;19.04163572;15.70936522;11.64174467
3016;18.80579011;12.44699858;18.14912437;16.52241328;12.44699858
3017;18.74549201;12.88762707;18.41753033;16.84929235;12.88762707
3018;16.03233935;13.13236905;16.10708195;16.26162578;13.13236905
3019;14.03624347;12.42207913;15.499006;14.89043664;12.42207913
3020;15.2551187;12.04341904;11.73895401;13.40479314;12.04341904
3021;5.121316511;11.2933878;9.566521344;11.21561599;11.2933878
3022;10.08910971;10.5608423;6.30314628;9.044085351;10.5608423
3023;4.752048048;10.05019312;7.525892084;7.091534336;10.05019312
3024;7.873254599;9.419632262;6.237139749;6.424027524;9.419632262
3025;5.854338662;8.764987046;5.801365199;5.88296447;8.764987046
3026;4.184916125;8.423627659;6.075534679;5.998730976;8.423627659
3027;8.972626614;7.835630114;6.036644928;5.127988111;7.835630114
3028;4.2678933;7.680000833;7.005161127;5.582447146;7.680000833
3029;8.374259028;7.45887713;6.737171918;6.196565458;7.45887713
3030;7.660475334;7.434617163;8.01897894;7.459383156;7.434617163
3031;7.594643369;7.783136156;7.664312165;8.987997782;7.783136156
3032;9.462322208;8.845131208;10.66397185;10.45393649;8.845131208
3033;13.73626831;9.846203957;10.69094297;11.38126553;9.846203957
3034;6.869992309;11.09518558;9.489915038;13.12008292;11.09518558
3035;10.8458004;12.15484004;10.63265103;13.68094231;12.15484004
3036;17.08023357;13.34829283;16.06017954;14.56023843;13.34829283
3037;19.4765755;14.27785736;21.54074552;14.98010223;14.27785736
3038;23.83874018;15.16417223;19.57502762;14.69748888;15.16417223
3039;11.88865804;15.69659663;16.60492039;15.20749848;15.69659663
3040;15.09157268;16.13489991;11.62146526;15.31812297;16.13489991
3041;9.889666928;16.16963599;12.23860314;15.48202064;16.16963599
3042;13.20971021;16.30892981;12.30709208;15.39478958;16.30892981
3043;14.5742162;16.04148902;14.42476073;15.46954778;16.04148902
3044;14.03624347;15.64089108;13.53413904;15.46609008;15.64089108
3045;13.39249775;15.05819921;15.75133633;15.18590948;15.05819921
3046;20.29756977;14.38972166;16.89588567;14.63846566;14.38972166
3047;14.88626685;14.11377693;17.3115749;14.27725003;14.11377693
3048;16.97971084;13.01209896;17.27491881;14.15294962;13.01209896
3049;18.10376304;11.81215565;14.65485893;13.64839523;11.81215565
3050;6.340191745;10.75635017;10.373705;12.59836353;10.75635017
3051;10.0079798;9.459038084;8.507493872;10.68531046;9.459038084
3052;10.36845541;8.444747684;9.668748568;9.072987719;8.444747684
3053;6.188615963;7.759852789;6.681133448;7.493198945;7.759852789
3054;4.398705356;6.929104841;4.979962735;6.505658855;6.929104841
3055;6.182930165;6.89370958;5.68588858;6.226111462;6.89370958
3056;5.944160869;7.039399945;5.263131574;5.269029873;7.039399945
3057;3.884086444;7.301697099;5.81080317;4.527018369;7.301697099
3058;8.149737645;7.457878259;5.706599834;5.081585679;7.457878259
3059;4.409783424;7.278012286;6.229203995;5.046149104;7.278012286
3060;6.83616719;7.466428026;6.34836322;6.007427993;7.466428026
3061;8.374259027;7.530695767;7.827015548;7.341956713;7.530695767
3062;7.660475335;8.10446914;8.769267629;8.110859192;8.10446914
3063;9.715739765;8.650702138;8.06871239;9.981893617;8.650702138
3064;6.625065865;9.496927295;8.304001251;11.4990679;9.496927295
3065;9.688786561;10.29144454;7.722066034;12.7858789;10.29144454
3066;10.61965528;11.53935056;14.58644324;13.72170584;11.53935056
3067;24.07549825;12.40540417;19.73426551;14.38321262;12.40540417
3068;18.43494882;13.40993733;19.02354682;14.39925198;13.40993733
3069;12.72435569;14.16586744;16.0397045;14.12535999;14.16586744
3070;19.10309089;14.56409084;14.946093;14.19696076;14.56409084
3071;11.05145703;15.13283678;13.29692162;13.78773016;15.13283678
3072;10.54806542;15.56171944;11.07518766;14.01655677;15.56171944
3073;13.37444047;15.81463734;11.2363374;13.86506325;15.81463734
3074;9.162347046;15.80887041;11.33745493;14.11800553;15.80887041
3075;12.48808577;15.97537791;10.8438263;14.31082308;15.97537791
3076;12.55169855;15.3390568;14.06670411;14.34267141;15.3390568
3077;17.73625444;15.01213153;16.58260372;14.7413878;15.01213153
3078;18.74975763;14.36787604;19.45181643;15.19103059;14.36787604
3079;19.75947073;13.40694792;19.12002596;15.68041734;13.40694792
3080;16.74197039;12.37556751;16.66375831;15.20653097;12.37556751
3081;13.13402231;11.56375764;14.23965273;14.50207008;11.56375764
3082;13.28486649;10.36666365;11.55189728;13.45175035;10.36666365
3083;8.644721265;9.551991488;11.04168209;11.81867734;9.551991488
3084;10.88177905;8.623206987;7.718748959;9.518716034;8.623206987
3085;3.699689321;8.287852105;6.897871048;8.178982738;8.287852105
3086;7.704119277;8.209893045;5.693312304;6.266814957;8.209893045
3087;6.188615964;8.375489725;6.848917279;5.162430314;8.375489725
3088;5.906141113;7.991865606;5.824665089;4.34831422;7.991865606
3089;5.906141113;8.143461271;6.275901199;4.900646744;8.143461271
3090;6.188615964;8.242453097;4.844952772;5.235161743;8.242453097
3091;2.439698003;8.458769875;3.973022344;6.402456632;8.458769875
3092;6.02159014;8.845705755;6.102279691;7.38652122;8.845705755
3093;10.40771131;9.404855959;8.222402499;8.90764355;9.404855959
3094;8.130102354;9.95238055;12.29306684;10.67609552;9.95238055
3095;17.21607359;10.68105663;11.0742948;12.06739244;10.68105663
3096;7.125016349;11.30272656;13.82281458;13.39936581;11.30272656
3097;18.97040781;12.12862759;14.14602121;14.52541389;12.12862759
3098;15.72474572;12.5806637;18.20133455;15.0325494;12.5806637
3099;16.64503822;12.7800412;14.41667467;15.40987204;12.7800412
3100;12.09475708;12.71431645;15.72461993;14.87458509;12.71431645
3101;18.43494882;12.27352226;13.92202753;13.86597738;12.27352226
3102;9.678260055;11.55359232;13.76759006;12.43488082;11.55359232
3103;12.48808577;10.38144167;9.223710647;10.44106176;10.38144167
3104;5.818970902;9.258851161;8.035492024;8.678105596;9.258851161
3105;6.709836808;7.72800541;6.043130172;7.210693127;7.72800541
3106;6.340191746;6.869294523;6.138795581;5.487910484;6.869294523
3107;3.667788056;5.760448794;2.833157311;4.312007039;5.760448794
3108;6.15E-11;4.886737644;3.171961973;2.80325499;4.886737644
3109;6.381560531;3.732668661;1.35298302;2.208760763;3.732668661
3110;-3.149020418;2.581592905;2.068783884;1.035915087;2.581592905
3111;4.113504721;1.590231873;0.371332961;0.147244345;1.590231873
3112;-1.39E-09;0.66754788;1.587609867;-0.379889027;0.66754788
3113;1.39E-09;0.075022315;0.110667103;-0.373729232;0.075022315
3114;1.080924185;-0.493323256;0.438798984;-0.127933468;-0.493323256
3115;-1.080924185;-0.71179848;-1.291942713;0.413806067;-0.71179848
3116;-3.317781168;-1.290590359;-2.006542057;0.722768545;-1.290590359
3117;0;-1.025543484;-1.317693832;0.678112301;-1.025543484
3118;-0.795723554;-1.029693609;-0.454699173;0.367824334;-1.029693609
3119;1.36E-09;-1.203948899;0.863066064;-0.038813571;-1.203948899
3120;4.11350472;-1.118296876;3.057283004;-0.908106879;-1.118296876
3121;3.202020585;-0.921217655;3.681147422;-1.025832405;-0.921217655
3122;1.245364267;-1.272550265;0.572957528;-1.726728667;-1.272550265
3123;-3.366460665;-1.0833624;-2.076189648;-1.682354585;-1.0833624
3124;-4.398705354;-1.441251039;-6.767132099;-2.223176957;-1.441251039
3125;-10.6697828;-1.300705573;-7.249711851;-2.181119463;-1.300705573
3126;-3.366460664;-1.342525563;-6.449032129;-1.963682303;-1.342525563
3127;-3.576334375;-1.660027495;-0.750567184;-2.360083444;-1.660027495
3128;3.576334375;-1.597673313;0.799458682;-2.03854374;-1.597673313
3129;0;-1.49036796;1.244160961;-1.541124273;-1.49036796
3130;0;-1.78101858;1.136225909;-1.307938595;-1.78101858
3131;3.366460664;-1.1738596;0.480922952;-0.437604893;-1.1738596
3132;-3.366460664;-1.046203077;-0.480922952;-0.002509283;-1.046203077
3133;0;-0.680525134;-1.442768856;0.489196623;-0.680525134
3134;0;-0.260898236;0.577107542;0.428236225;-0.260898236
3135;0;0.085466216;-1.136225909;-0.2354721;0.085466216
3136;-3.366460664;0.377817087;-2.013637684;-0.291731621;0.377817087
3137;-0.209873712;0.8863112;0.258571812;-0.627409758;0.8863112
3138;3.576334375;1.212162084;0.510904911;-0.203812533;1.212162084
3139;-3.366460664;1.745828297;0.490681142;0.837034063;1.745828297
3140;3.366460664;2.134551855;1.278925414;1.781093518;2.134551855
3141;3.17983012;2.336080917;2.377168757;2.280896753;2.336080917
3142;-0.167042616;2.147566936;2.931807755;2.846757909;2.147566936
3143;6.449534704;1.79288344;2.283220624;3.22218678;1.79288344
3144;-1.27E-09;1.743813887;3.872605917;2.790809297;1.743813887
3145;6.06178879;1.48915442;4.212372776;2.788332421;1.48915442
3146;5.031934223;1.746790012;3.780691253;2.393372948;1.746790012
3147;-1.116010393;1.732449121;2.099936642;2.118597598;1.732449121
3148;4.189342904;1.703688947;1.666119677;1.497996837;1.703688947
3149;-1.28E-09;1.311533878;-0.490276312;1.335534276;1.311533878
3150;-5.194428907;1.149247562;-1.82884862;0.726897821;1.149247562
3151;2.815556683;0.779591543;-0.765041034;-0.208818021;0.779591543
3152;-1.025646076;0.332177539;0.824487012;-0.072169665;0.332177539
3153;1.13E-09;0.159170685;-0.377031887;-0.536429935;0.159170685
3154;1.025646075;-0.149146479;1.26457576;-0.72696466;-0.149146479
3155;1.583148672;-0.495872852;0.665726699;-0.571619209;-0.495872852
3156;-1.583148672;-0.650939145;-0.363531111;-0.931879613;-0.650939145
3157;-1.025646075;-0.758839356;-2.385445592;-0.665369283;-0.758839356
3158;-3.525615198;-0.774672757;-1.804611104;-0.544882443;-0.774672757
3159;1.12E-09;-1.023270995;-1.821284774;-0.882797484;-1.023270995
3160;-1.444125532;-0.661763414;0.541043895;-0.519551199;-0.661763414
3161;2.395005518;-0.72215218;0.471523343;-0.688504854;-0.72215218
3162;-1.389919513;-0.593158434;-1.027567371;-0.795260533;-0.593158434
3163;-3.265587916;-0.410308079;-1.42212355;-0.377684626;-0.410308079
3164;2.073871367;-0.428212732;-0.667223039;-0.194828388;-0.428212732
3165;-1.572754878;-0.234144202;0.664122746;-0.130298582;-0.234144202
3166;1.572754878;-0.160386021;0.508475247;0.09766154;-0.160386021
3167;1.19171655;-0.236325437;1.178657556;0.037811987;-0.236325437
3168;-0.617958252;-0.245176613;-0.714657176;0.041400099;-0.245176613
3169;-1.606002988;-0.500491755;-0.316507846;-0.241646103;-0.500491755
3170;1.606002988;-0.459581499;-0.625361894;-0.322540702;-0.459581499
3171;-2.647629664;-0.218395094;-0.597704557;-0.399914183;-0.218395094
3172;-8.92E-10;-0.326352028;-1.005489648;-0.462328505;-0.326352028
3173;8.92E-10;-0.29338102;0.24186206;-0.475554767;-0.29338102
3174;-0.465809084;-0.335205024;-1.099391853;-0.562866767;-0.335205024
3175;-2.037330696;-0.284808085;-0.276124869;-0.619900011;-0.284808085
3176;2.037330696;-0.426906637;-0.367539646;-0.605372572;-0.426906637
3177;-2.037330696;-0.479989229;0.085984645;-0.763171422;-0.479989229
3178;-8.75E-10;-0.594450386;-1.885159438;-0.321200884;-0.594450386
3179;-2.361374657;-0.357500278;0.014246936;-0.294688324;-0.357500278
3180;2.361374658;-0.434340983;-0.516009443;-0.370316604;-0.434340983
3181;-2.064507992;-0.370815943;0.736843529;-0.367415479;-0.370815943
3182;1.697702635;-0.395916313;-0.667705905;-0.271778646;-0.395916313
3183;-1.697702634;-0.363295885;0.113295504;-0.213719699;-0.363295885
3184;-8.52E-10;-0.01816256;-1.621919961;-0.059032874;-0.01816256
3185;-2.086777275;-0.111662821;-0.329551498;-0.074380736;-0.111662821
3186;2.086777276;0.13230269;1.155540758;-0.172368254;0.13230269
3187;2.064507991;0.086983576;1.48420488;0.019658751;0.086983576
3188;-1.745314751;0.076478762;-1.218922031;0.048116106;0.076478762
3189;-2.164217607;-0.015259929;-1.221322503;-0.1526962;-0.015259929
3190;1.845024366;-0.032944627;0.413173317;0.055772136;-0.032944627
3191;0.31919324;-0.12441509;1.000480287;-0.039463092;-0.12441509
3192;8.82E-10;-0.22621485;2.05536E-10;0.331971388;-0.22621485
3193;-0.319193241;-0.270751583;-0.973120866;-0.060348073;-0.270751583
3194;-1.845024367;-0.329020202;-0.400372013;0.127242419;-0.329020202
3195;1.845024367;-0.422950917;0.427731434;-0.249380265;-0.422950917
3196;0.319193241;-0.227733901;1.015190387;-0.274662688;-0.227733901
3197;-0.319193241;-0.419122224;-1.098077099;-0.570475242;-0.419122224
3198;-2.086777277;-0.238006266;-0.256041519;-0.498456616;-0.238006266
3199;2.086777277;-0.332263627;-0.209670582;-0.5096938;-0.332263627
3200;-2.086777276;-0.242102017;-0.840546226;-0.950670346;-0.242102017
3201;-2.103796947;-0.166879728;-1.741851924;-0.805912851;-0.166879728
3202;-9.16E-10;-0.165110968;-1.414062317;-0.443439277;-0.165110968
3203;-2.033796636;-0.184157013;0.071094368;-0.388234717;-0.184157013
3204;2.033796637;0.044273236;-0.616014081;-0.002506595;0.044273236
3205;-2.115298402;-0.126104302;0.569441644;0.035130074;-0.126104302
3206;2.115298402;0.064196376;-0.073187071;0.375476028;0.064196376
3207;1.67E-11;0.16642916;1.71074498;0.536401516;0.16642916
3208;2.345549856;-0.007017487;0.957955781;0.498043736;-0.007017487
3209;-9.27E-10;0.013102738;0.589188613;0.710288229;0.013102738
3210;9.27E-10;0.340671084;0.851595661;0.396130539;0.340671084
3211;2.508332266;-0.112476521;0.447760184;0.493790821;-0.112476521
3212;-2.247503508;-0.186145419;-0.209288177;0.268054851;-0.186145419
3213;-9.92E-10;-0.305918515;-0.887864745;-0.295631535;-0.305918515
3214;-0.260828756;-0.635217519;-0.848997404;-0.313322244;-0.635217519
3215;-2.1832393;-0.444583693;-0.30387959;-0.317773445;-0.444583693
3216;1.941486391;-0.243935161;-0.705523703;-0.413485417;-0.243935161
3217;-2.103796947;0.003583323;0.790986104;-0.649224831;0.003583323
3218;2.345549855;0.113403753;-0.197237671;-0.140276932;0.113403753
3219;-1.818302964;0.56422923;-0.852970745;-0.765537272;0.56422923
3220;-2.037330697;0.975666245;-0.57392092;-0.461440959;0.975666245
3221;2.984282144;1.465288135;0.023162546;-0.379695312;1.465288135
3222;-2.530763018;1.724401698;-0.289591258;-0.400706333;1.724401698
3223;0.186630544;1.710270687;0.577972911;0.344677494;1.710270687
3224;3.758555686;1.523266134;0.817846686;0.882076582;1.523266134
3225;-3.758555686;0.877849743;-0.839508529;1.456990508;0.877849743
3226;-1.43E-09;0.139263408;-0.432825325;1.384804915;0.139263408
3227;3.343376146;-0.973797151;1.819352022;1.371871737;-0.973797151
3228;-0.369645062;-2.156278094;0.375301806;1.373047169;-2.156278094
3229;3.72E-11;-3.526862565;2.543972953;0.376399309;-3.526862565
3230;6.900328169;-4.98390763;1.272336265;-1.165372921;-4.98390763
3231;-6.900328169;-6.41466066;-1.444215472;-3.60576249;-6.41466066
3232;-2.973731084;-7.888691809;-5.156719858;-6.264092918;-7.888691809
3233;-6.546290781;-9.098491026;-8.281154722;-8.949253148;-9.098491026
3234;-17.3762151;-10.25333036;-14.30969401;-12.03425643;-10.25333036
3235;-14.98163257;-11.39415386;-16.27495812;-14.33015761;-11.39415386
3236;-14.65675112;-12.0583588;-14.47153457;-16.118241;-12.0583588
3237;-16.60698058;-12.95813311;-17.99913531;-17.52648476;-12.95813311
3238;-23.19859051;-13.45108942;-21.46906278;-17.71164373;-13.45108942
3239;-20.55604522;-13.90233276;-20.6709353;-17.05236062;-13.90233276
3240;-14.98163257;-14.06479445;-15.33609527;-15.82816885;-14.06479445
3241;-11.43725622;-13.69620985;-11.94408007;-13.85517243;-13.69620985
3242;-10.74942167;-13.32493827;-9.969279152;-11.4904197;-13.32493827
3243;-7.831689534;-12.28808376;-8.321761936;-10.15188151;-12.28808376
3244;-6.699283155;-11.02121591;-6.424369992;-7.923317538;-11.02121591
3245;-5.649914547;-9.823812858;-5.985424137;-6.844195879;-9.823812858
3246;-6.188615963;-7.861870059;-5.904271727;-6.255284166;-7.861870059
3247;-5.906141114;-6.159155999;-6.115134938;-5.276328006;-6.159155999
3248;-5.710593138;-4.898331037;-5.136020827;-4.895828595;-4.898331037
3249;-4.071813894;-3.657693215;-5.040495891;-4.590491462;-3.657693215
3250;-6.162988868;-2.902356775;-5.585636973;-4.603900484;-2.902356775
3251;-5.856013586;-2.754106504;-5.635538299;-3.897389923;-2.754106504
3252;-3.758555686;-2.498023624;-4.253751775;-2.993868239;-2.498023624
3253;-3.050494493;-2.621072878;-2.37626099;-2.411156172;-2.621072878
3254;-1.134421631;-3.131391692;-2.575531508;-1.755360817;-3.131391692
3255;-3.278986259;-3.485686876;-0.837219347;-1.730046929;-3.485686876
3256;2.060111024;-4.058818487;-0.49150454;-2.415604701;-4.058818487
3257;-2.060111024;-4.827484675;-0.666417156;-3.356803232;-4.827484675
3258;-2.813785399;-5.80254655;-2.671835116;-4.856129383;-5.80254655
3259;-3.634806894;-6.30376335;-5.085934058;-6.029777783;-6.30376335
3260;-9.613156931;-6.627834384;-7.651769982;-7.248333144;-6.627834384
3261;-8.909000013;-7.031986194;-10.6044134;-8.020198979;-7.031986194
3262;-12.56534838;-7.540526156;-11.43746332;-8.933059238;-7.540526156
3263;-11.84539146;-7.554571999;-12.06781096;-9.493576852;-7.554571999
3264;-11.17097774;-7.589577773;-12.33310651;-9.52638691;-7.589577773
3265;-12.36906153;-7.642821309;-9.790184086;-9.257857052;-7.642821309
3266;-3.708428158;-7.529836044;-5.862565299;-8.854834284;-7.529836044
3267;-3.544766455;-7.398945181;-3.398877904;-8.047244311;-7.398945181
3268;-5.102165253;-6.944561535;-3.806727814;-6.681788594;-6.944561535
3269;-3.30674648;-6.504109951;-5.417140379;-5.763252854;-6.504109951
3270;-8.198068846;-5.773207789;-5.872755973;-4.875230749;-5.773207789
3271;-5.194428908;-5.172062911;-7.233285501;-3.617175013;-5.172062911
3272;-6.842773412;-4.178634987;-4.904880294;-2.938104828;-4.178634987
3273;-1.903388849;-3.204832879;-3.286329756;-2.368831422;-3.204832879
3274;-1.745314751;-2.161725141;-1.530758037;-1.961891799;-2.161725141
3275;-1.603280065;-1.403382356;-1.164651056;-1.626745295;-1.403382356
3276;0.784824603;-0.453529151;0.921494974;-0.975716605;-0.453529151
3277;2.563770212;-0.131650683;1.344840853;-0.52602468;-0.131650683
3278;-0.716159945;0.44052439;0.54628007;0.679708225;0.44052439
3279;0.716159945;0.542787843;0.492068865;0.753892768;0.542787843
3280;1.90338885;0.584731115;1.759567012;1.02871426;0.584731115
3281;0.502581667;0.664762989;-0.790384928;1.098418302;0.664762989
